city,branch_postal_code,building_number,lat,lon,subtype_name,branch_id,brand_name_en,brand_name_ar,brand_logo_link,brand_website,brand_size,brand_price_range,brand_instagram_link,brand_type,brand_categories,branch_rating,branch_status,branch_opening_hours,branch_amenities,branch_accessibility_facilities,branch_national_short_address,branch_payment_methods,branch_phone_number,street_aname,street_ename,district,branch_reviews
الرياض,13782.0,3243.0,24.6483604,46.55656122,,ChIJS1Ko36EfLz4RPcmPF30JtpQ,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Below Average,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Takeout"", ""Offers Coffee""]",nan,RDLB3243,"[""Supports NFC"", ""Supports Debit Card""]",+966 9200 06843,الطائف,,حي ظهرة لبن,42
الرياض,13756.0,2807.0,24.65289792,46.5086191,,ChIJrdptsDshLz4RFEsnGPiqRiE,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,nan,"[""Delivery"", ""Offers Coffee""]",nan,RDMB2807,nan,nan,السيل الكبير,,حي المهدية,6
الرياض,13751.0,4882.0,24.65077748,46.55981009,,ChIJxQafoC0fLz4RpYO6Z_dsStw,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Poor,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Takeout"", ""Offers Coffee""]",nan,RDLB4882,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,الطائف,,حي ظهرة لبن,3
الرياض,12555.0,4240.0,24.65426516,46.57868134,,ChIJ_Xhp3UAfLz4RUgr_Hjq15vY,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Entrance""]",RDLG4240,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,الطائف,,حي ظهرة لبن,455
الرياض,12561.0,4775.0,24.65297646,46.59344753,,ChIJzwzjqbAdLz4RJoyMqFOK1x4,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Average,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Takeout"", ""Offers Breakfast"", ""Offers Coffee"", ""Delivery""]",nan,RDLA4775,"[""Supports NFC"", ""Supports Debit Card""]",+966 9200 06843,الطائف,,حي ظهرة لبن,10
الرياض,12612.0,7789.0,24.66634125,46.69886547,,ChIJfSOkvx0FLz4RMprLjMAVFUY,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Takeout"", ""Offers Coffee""]",nan,RCRA7789,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,شيبة بن عثمان,,حي المربع,285
الرياض,12629.0,7135.0,24.66352556,46.71844079,,ChIJ6dUge3wFLz4RDfljWsvAspQ,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Takeout"", ""Offers Breakfast"", ""Offers Coffee"", ""Delivery""]",nan,REMA7135,"[""Supports NFC"", ""Supports Debit Card""]",+966 9200 06843,الملك عبدالعزيز ابن عبدالرحمن سعود,,حي الملز,9
الرياض,14254.0,6259.0,24.67021771,46.80963839,,ChIJDd-OysEHLz4RyZRJi5oHfDs,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Takeout"", ""Offers Coffee""]",nan,RQFA6259,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,السويلة,,حي الفيحاء,21
الرياض,14263.0,8729.0,24.67651912,46.8261676,,ChIJKX6UI-CpLz4RhN7EFGkTaRs,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Takeout"", ""Offers Coffee""]",nan,RQYA8729,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,وادي العميرة,,حي السلي,1
الرياض,12543.0,3433.0,24.68516441,46.57615543,,ChIJrxZCD0sfLz4REFqB-_wTtQo,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Below Average,Open,nan,"[""Offers Coffee""]",nan,RYIB3433,nan,nan,الأمير مشعل بن عبد العزيز,,عرقة,4
الرياض,12623.0,8520.0,24.68719061,46.72383675,,ChIJHSEd6WEDLz4RL9Z6j1y9t6s,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Takeout"", ""Offers Coffee""]",nan,RCTA8520,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,صلاح الدين الايوبي,,حي الضباط,157
الرياض,14215.0,2940.0,24.68184264,46.78265121,,ChIJhbS0Ba4HLz4RiNSCe0cqp8A,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Average,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Takeout"", ""Offers Coffee""]",nan,RQWA2940,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,الامير سعد بن عبدالرحمن الفرعي,,حي الروابي,36
الرياض,12313.0,7614.0,24.68930125,46.68275767,,ChIJC9Mv0PsDLz4RhWaHvWq9jE4,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Entrance""]",RHOA7614,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,الملك فهد الفرعي,,حي العليا,632
الرياض,12824.0,4444.0,24.69383758,46.76913643,,ChIJS-PpOVUHLz4RJ4V4H-8s9Qk,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Takeout"", ""Offers Coffee""]",nan,RERA4444,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,عمر بن عبدالعزيز الفرعي,,حي الربوة,19
الرياض,12333.0,7305.0,24.69943176,46.66860805,,ChIJGwBoMUgdLz4Ri1g-mQ_DIr0,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Takeout"", ""Offers Coffee""]",nan,RHOA7305,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,التخصصي,,حي العليا,245
الرياض,12233.0,4308.0,24.69366933,46.72182259,,ChIJEXFi59oDLz4RgvB3bCCTW1g,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Below Average,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Takeout"", ""Offers Breakfast"", ""Offers Coffee"", ""Delivery""]",nan,RHAA4308,"[""Supports NFC"", ""Supports Debit Card""]",+966 9200 06843,مكة المكرمة الفرعي,,حي الملك عبدالعزيز,8
الرياض,14235.0,6810.0,24.71029882,46.83184257,,ChIJqwjklrypLz4RSdwmHukJBbo,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Average,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Takeout"", ""Offers Coffee""]",nan,RQNC6810,"[""Supports NFC"", ""Supports Debit Card""]",+966 9200 06843,سعد بن ابي وقاص,,حي النسيم الغربي,17
الرياض,13211.0,2371.0,24.72325099,46.75909777,,ChIJq3ZLTfYBLz4RcmoO49TGpQY,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Average,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Takeout"", ""Offers Coffee""]",nan,RFRA2371,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,حفصة بنت عمر,,حي الروضة,18
الرياض,13211.0,7610.0,24.72878987,46.78292357,,ChIJ4-h7Z3sBLz4RPgvcJb945zc,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Offers Breakfast"", ""Pickup"", ""Takeout"", ""Offers Coffee""]",nan,RFRB7610,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,المقريزي,,حي الروضة,119
الرياض,13213.0,2451.0,24.74249481,46.75334799,,ChIJSyNE8XIBLz4R4tzdMiGF150,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking""]",RFRB2451,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 9200 06843,عبدالرحمن الغافقي,,حي الروضة,37
الرياض,14231.0,7825.0,24.74180665,46.80928431,,ChIJ0yvXuO4BLz4R8DpZCjo8wk4,Barn's,بارنز,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/313296131_193705846559638_1126192565529207689_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qPqXN6AjYzsAX9dZSUR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBYcCl_CsFS5Kf8NSTxDG8jzxorv5IMBFciUmT1XEMVXA&oe=65716870&_nc_sid=8b3546,https://barns.com.sa,big,Mid-Range,https://www.instagram.com/barnscoffee,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Offers Breakfast"", ""Pickup"", ""Takeout"", ""Offers Coffee""]",nan,RQNB7825,"[""Supports NFC"", ""Supports Debit Card""]",+966 9200 06843,سعد بن ابي وقاص,,حي النسيم الغربي,66
